3000,Taiho Shichau zo: Full Throttle,7.22,"Action, Comedy, Police, Shounen",TV,23,"Oct 5, 2007 to Mar 28, 2008",TBS,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,5388
3001,Moyashimon,7.59,"Comedy, School, Seinen, Supernatural",TV,11,"Oct 12, 2007 to Dec 21, 2007","Dentsu, Kodansha, Fuji TV, Sony Music Entertainment, Fujipacific Music","Telecom Animation Film, Shirogumi",Manga,23 min. per ep.,PG-13 - Teens 13 or older,1930
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,8.28,"Game, Psychological, Thriller, Seinen",TV,26,"Oct 3, 2007 to Apr 2, 2008","VAP, Nippon Television Network",Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),592
3003,Yumedamaya Kidan,6.54,"Drama, Fantasy",Special,1,25-Nov-07,Unknown,Production I.G,Original,24 min.,PG - Children,8179
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,6.29,"Magic, Fantasy",OVA,2,"Dec 17, 2005 to Mar 18, 2006","Lantis, Tokyo Kids",Madhouse,Unknown,25 min. per ep.,PG-13 - Teens 13 or older,7509
3005,Shadow Skill,6.59,"Adventure, Drama, Fantasy, Shounen",OVA,1,25-Oct-95,Takeshobo,Zero-G Room,Unknown,51 min.,R - 17+ (violence & profanity),6589
3006,Atashin'chi,7.25,"Comedy, Slice of Life",TV,330,"Apr 19, 2002 to Sep 19, 2009","TV Asahi, Yumeta Company",Shin-Ei Animation,Manga,25 min. per ep.,G - All Ages,7521
3007,Bronze: Kouji Nanjo Cathexis,6.26,"Music, Shounen Ai",OVA,1,6-Jul-94,"Victor Entertainment, Shueisha",Madhouse,Manga,30 min.,PG-13 - Teens 13 or older,6733
3008,Time Bokan Series: Yatterman,6.68,"Adventure, Comedy, Mecha",TV,108,"Jan 1, 1977 to Jan 27, 1979",Unknown,Tatsunoko Production,Original,22 min. per ep.,G - All Ages,6964
3009,Tiger Mask,7.26,"Action, Drama, Shounen, Sports",TV,105,"Oct 2, 1969 to Sep 30, 1971",Unknown,Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5394
3010,Kaiketsu Zorro,7.23,"Adventure, Historical, Shounen",TV,52,"Apr 5, 1996 to Apr 14, 1997",Toho,Ashi Production,Other,24 min. per ep.,PG-13 - Teens 13 or older,5104
3011,Yotsunoha,6.36,"Romance, School",OVA,2,"Feb 29, 2008 to Mar 28, 2008",Rondo Robe,Hal Film Maker,Visual novel,37 min. per ep.,PG-13 - Teens 13 or older,4807
3012,Gekitou! Crush Gear Turbo,6.8,"Sports, Shounen",TV,68,"Oct 7, 2001 to Jan 26, 2003",Bandai Visual,Sunrise,Unknown,25 min. per ep.,G - All Ages,6466
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,7.95,"Action, Military, Sci-Fi, Space",Movie,1,6-Feb-88,Unknown,"Artland, Madhouse",Novel,59 min.,PG-13 - Teens 13 or older,2970
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,6.28,"Action, Military, Sci-Fi, Space, Drama",Movie,1,12-Dec-92,"Kitty Films, Magic Capsule, Tokuma Shoten, Tokuma Japan",Magic Bus,Novel,59 min.,PG-13 - Teens 13 or older,4579
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.12,"Action, Drama, Military, Sci-Fi, Space",Movie,1,18-Dec-93,Tokuma Shoten,Magic Bus,Novel,1 hr. 30 min.,PG-13 - Teens 13 or older,3206
3019,Lupin III: Kiri no Elusive,6.86,"Action, Adventure, Mystery, Comedy, Seinen",Special,1,27-Jul-07,Unknown,TMS Entertainment,Manga,1 hr. 32 min.,PG-13 - Teens 13 or older,6681
3020,Gu-Gu Ganmo,6.04,"Comedy, School, Shounen, Slice of Life",TV,50,"Mar 18, 1984 to Mar 17, 1985",Unknown,Toei Animation,Manga,25 min. per ep.,G - All Ages,11427
3021,Yume Senshi Wingman,6.52,"Action, Comedy, Super Power, Romance, School",TV,47,"Feb 7, 1984 to Feb 26, 1985",TV Asahi,Toei Animation,Manga,24 min. per ep.,R+ - Mild Nudity,8880
3022,Haai Step Jun,6.37,"Action, Romance, School, Sci-Fi",TV,45,"Mar 10, 1985 to Jan 12, 1986",Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,10870
3023,Esper Mami,6.46,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",TV,119,"Apr 7, 1987 to Oct 26, 1989",Unknown,Shin-Ei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,9543
3024,Ribbon no Kishi,6.63,"Action, Mystery, Romance, Fantasy, Shoujo",TV,52,"Apr 2, 1967 to Apr 7, 1968",Fuji TV,Mushi Production,Manga,23 min. per ep.,PG-13 - Teens 13 or older,7434
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,5.59,"Action, Fantasy, Magic",OVA,2,"Oct 21, 1992 to Nov 21, 1992","Nihon Falcom, Anime R, Studio Curtain, Nakamura Production",Unknown,Game,22 min. per ep.,R - 17+ (violence & profanity),9527
3026,Compiler,5.19,"Sci-Fi, Comedy, Drama, Romance",OVA,2,"Mar 5, 1994 to Oct 5, 1994",animate Film,Studio Fantasia,Unknown,30 min. per ep.,R+ - Mild Nudity,8853
3027,Hokuto no Ken: Yuria-den,7.12,"Action, Adventure, Drama, Martial Arts",OVA,1,23-Feb-07,North Stars Pictures,TMS Entertainment,Unknown,1 hr. 4 min.,R - 17+ (violence & profanity),5688
3028,Cluster Edge Specials,6.44,"Action, Fantasy, Military, Sci-Fi",Special,3,22-Sep-06,Unknown,Unknown,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,10042
3031,Digimon Frontier: Ornismon Fukkatsu!!,6.87,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,20-Jul-02,Unknown,Toei Animation,Original,40 min.,PG - Children,3869
3032,Digimon Tamers: Boukensha-tachi no Tatakai,6.99,"Adventure, Drama, Sci-Fi, Shounen",Movie,1,14-Jul-01,Unknown,Toei Animation,Original,50 min.,PG - Children,3768
3033,Digimon Tamers: Bousou Digimon Tokkyuu,7.06,"Adventure, Comedy, Sci-Fi, Shounen",Movie,1,2-Mar-02,Unknown,Toei Animation,Original,30 min.,PG - Children,3541
3034,Kurai Mirai,5.82,Hentai,OVA,2,"Jan 25, 2006 to Sep 25, 2006","Milky Animation Label, JapanAnime",Studio Jam,Visual novel,30 min. per ep.,Rx - Hentai,7816
3035,Chouon Senshi Borgman,6.39,"Action, Sci-Fi, Demons",TV,35,"Apr 13, 1988 to Dec 21, 1988",Yomiuri Advertising,"Production Reed, Asahi Production",Other,24 min. per ep.,PG-13 - Teens 13 or older,8555
3036,Tobe! Isami,7.17,"Action, Adventure, Comedy, Romance, Shounen",TV,50,"Apr 8, 1995 to Mar 30, 1996",Hirameki International,Group TAC,Original,25 min. per ep.,PG-13 - Teens 13 or older,9262
3037,GS Mikami: Gokuraku Daisakusen!!,6.59,"Comedy, Fantasy",Movie,1,20-Aug-94,Unknown,Toei Animation,Manga,59 min.,PG-13 - Teens 13 or older,8405
3038,Senya Ichiya Monogatari,6.11,"Hentai, Fantasy",Movie,1,14-Jun-69,Unknown,Mushi Production,Other,2 hr. 10 min.,Rx - Hentai,7316
3039,Campus,5.93,Hentai,OVA,2,"Nov 10, 2000 to Feb 16, 2001",Y.O.U.C,Unknown,Visual novel,28 min. per ep.,Rx - Hentai,8058
3040,Bakuhatsu Sunzen!! Tenshi no Countdown,5.52,"Comedy, Hentai, Yuri",OVA,1,25-Oct-01,Shinyusha,Unknown,Unknown,30 min.,Rx - Hentai,7405
3043,Andersen Douwa: Ningyohime,6.98,"Fantasy, Romance, Shoujo",Movie,1,21-Mar-75,Unknown,Toei Animation,Unknown,1 hr. 8 min.,G - All Ages,6879
3044,Tetsuwan Atom (1980),7.14,"Action, Sci-Fi, Adventure, Mecha, Shounen",TV,52,"Oct 1, 1980 to Dec 23, 1981",Nippon Television Network,Tezuka Productions,Manga,24 min. per ep.,G - All Ages,4842
3046,Shiroki Tenshi-tachi no Rondo,5.78,Hentai,OVA,2,"Oct 11, 2002 to Dec 13, 2002","Digital Works, Y.O.U.C",Unknown,Unknown,30 min. per ep.,Rx - Hentai,8634
3048,In no Houteishiki,6.29,"Hentai, School",OVA,2,"Mar 25, 2004 to Nov 25, 2004",Milky Animation Label,Piko Studio,Manga,30 min. per ep.,Rx - Hentai,6835
3050,Panchira Teacher,6.38,"Hentai, School",OVA,2,"Nov 26, 2004 to Feb 25, 2005","Green Bunny, Discovery",AT-2,Original,30 min. per ep.,Rx - Hentai,5307
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.25,"Fantasy, Music, Romance, Shoujo",Movie,1,10-Nov-07,Unknown,Toei Animation,Original,1 hr. 10 min.,G - All Ages,6927
3053,Ganbare! Kickers,6.82,"Comedy, Drama, Shounen, Sports",TV,23,"Oct 15, 1986 to Mar 25, 1987",Nippon Television Network,Studio Pierrot,Manga,23 min. per ep.,G - All Ages,5476
3054,La Seine no Hoshi,6.53,"Adventure, Historical, Drama, Shoujo",TV,39,"Apr 4, 1975 to Dec 26, 1975",Unknown,Sunrise,Unknown,23 min. per ep.,G - All Ages,8911
3056,Natural,5.98,Hentai,OVA,2,"Feb 25, 1999 to May 25, 1999",Green Bunny,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,9098
3057,Loveless Specials,6.56,"Comedy, Supernatural, Romance, Fantasy, Josei, Shounen Ai",Special,6,"Nov 1, 2005 to Apr 27, 2006",Unknown,J.C.Staff,Manga,2 min. per ep.,PG-13 - Teens 13 or older,4017
3058,Darling,6.45,"Hentai, Comedy",OVA,3,"Feb 18, 2003 to Jun 27, 2003",Kitty Media,Unknown,Visual novel,26 min. per ep.,Rx - Hentai,6065
3059,Ninja Senshi Tobikage,6.99,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,43,"Oct 6, 1985 to Jul 27, 1986",Unknown,Studio Pierrot,Original,24 min. per ep.,PG-13 - Teens 13 or older,7481
3060,Dallos,5.97,"Action, Sci-Fi, Mecha",OVA,4,"Dec 21, 1983 to Jul 5, 1984",Unknown,Studio Pierrot,Original,30 min. per ep.,PG-13 - Teens 13 or older,5994
3061,Kishin Heidan,6.26,"Adventure, Mecha, Historical, Sci-Fi",OVA,7,"Mar 25, 1993 to Aug 25, 1994","AIC, Pioneer LDC",Unknown,Unknown,33 min. per ep.,PG-13 - Teens 13 or older,8988
3062,Futago no Haha Seihonnou,6.23,Hentai,OVA,2,"May 25, 2005 to Aug 25, 2005",Milky Animation Label,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,7195
3063,Gakuen Sodom,5.45,Hentai,OVA,2,"Aug 25, 1998 to Dec 18, 1998",Green Bunny,Unknown,Unknown,30 min. per ep.,Rx - Hentai,9246
3064,Kizuoibito,4.85,"Action, Adventure, Seinen, Thriller",OVA,5,"Jul 5, 1986 to Aug 25, 1988",Unknown,Magic Bus,Manga,35 min. per ep.,R+ - Mild Nudity,9704
3065,Ozanari Dungeon: Kaze no Tou,6.26,"Action, Adventure, Fantasy, Comedy",OVA,3,"Sep 27, 1991 to Dec 20, 1991","Tokyo Movie Shinsha, Gakken, Toshiba EMI",Telecom Animation Film,Manga,26 min. per ep.,PG-13 - Teens 13 or older,9710
3066,Joou-sama wa M Dorei,5.42,Hentai,OVA,1,18-Apr-02,NuTech Digital,Unknown,Unknown,28 min.,Rx - Hentai,9016
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.08,"Action, Military, Sci-Fi, Space, Drama",Movie,1,5-Aug-78,Unknown,Unknown,Original,2 hr. 32 min.,PG-13 - Teens 13 or older,7590
3069,Yamato yo Towa ni,6.61,"Action, Military, Sci-Fi, Adventure, Space, Drama",Movie,1,2-Aug-80,Unknown,Toei Animation,Original,2 hr. 30 min.,PG-13 - Teens 13 or older,8105
3070,Wakusei Daikaiju Negadon,5.6,"Action, Fantasy, Mecha, Military, Sci-Fi, Space",Movie,1,16-Oct-05,CoMix Wave Films,Unknown,Original,26 min.,PG-13 - Teens 13 or older,10028
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,6.7,"Action, Military, Sci-Fi, Space, Drama",Special,1,31-Jul-79,Unknown,Unknown,Original,1 hr. 35 min.,PG-13 - Teens 13 or older,7868
3072,Uchuu Senkan Yamato: Kanketsu-hen,6.9,"Action, Military, Sci-Fi, Adventure, Space, Drama",Movie,1,19-Mar-83,Unknown,Toei Animation,Original,2 hr. 43 min.,PG-13 - Teens 13 or older,7695
3073,Robby to Kerobby,Unknown,"Kids, Comedy",TV,52,"Apr 1, 2007 to Mar 30, 2008","Aniplex, Yomiko Advertising",A-1 Pictures,Original,10 min. per ep.,G - All Ages,14482
3074,Minerva no Kenshi,6.1,"Fantasy, Hentai",OVA,5,"Dec 17, 1994 to Dec 18, 1996",BEAM Entertainment,J.C.Staff,Unknown,45 min. per ep.,Rx - Hentai,8743
3075,Tondera House no Daibouken,6.23,"Adventure, Historical, Sci-Fi",TV,52,"Apr 5, 1982 to Mar 28, 1983",Unknown,Tatsunoko Production,Original,24 min. per ep.,G - All Ages,10194
3076,Bishoujo Senshi Sailor Moon SuperS Specials,7.36,"Magic, Romance, Shoujo",Special,3,8-Apr-95,Unknown,Toei Animation,Manga,16 min. per ep.,PG-13 - Teens 13 or older,3740
3077,Warau Salesman,6.69,"Comedy, Psychological, Supernatural, Drama, Seinen",TV,103,"Oct 17, 1989 to Sep 29, 1992",TBS,Shin-Ei Animation,Manga,10 min. per ep.,R+ - Mild Nudity,6855
3078,Magical Twilight,5.97,"Hentai, Comedy, Magic, Romance",OVA,3,"Jul 8, 1994 to Jul 21, 1995",Pink Pineapple,AIC,Unknown,30 min. per ep.,Rx - Hentai,9222
3079,Aoki Ryuusei SPT Layzner,6.96,"Space, Mecha, Military, Sci-Fi",TV,38,"Oct 3, 1985 to Jun 26, 1986",Unknown,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,6522
3080,Anime Tenchou,6.05,"Action, Parody",OVA,1,19-Aug-02,animate Film,Gainax,Other,2 min.,G - All Ages,5046
3081,Attacker You!,6.57,"Action, Romance, Shoujo, Sports",TV,58,"Apr 13, 1984 to Jun 21, 1985","TV Tokyo, Knack Productions, Kino Production",Shaft,Manga,23 min. per ep.,R+ - Mild Nudity,6309
3082,Stairs: Houkago no Album,5.46,Hentai,OVA,1,21-May-01,Unknown,Unknown,Manga,30 min.,Rx - Hentai,9516
3085,Koharu Biyori,6.63,"Sci-Fi, Comedy, Ecchi",OVA,3,"Oct 15, 2007 to Mar 10, 2008","Geneon Universal Entertainment, AT-X, ASCII Media Works, Showgate",Daume,Manga,30 min. per ep.,R+ - Mild Nudity,3772
3086,Strait Jacket,6.85,"Action, Sci-Fi, Fantasy",OVA,3,"Nov 26, 2007 to Apr 28, 2008",Unknown,feel.,Light novel,26 min. per ep.,R - 17+ (violence & profanity),3363
3087,Cencoroll,7.21,"Action, Sci-Fi",Movie,1,28-Jul-09,Aniplex,Think Corporation,Original,26 min.,PG-13 - Teens 13 or older,1609
3088,Tokyo Marble Chocolate,7.21,"Slice of Life, Romance",OVA,2,5-Dec-07,"Frontier Works, BMG Japan",Production I.G,Original,26 min. per ep.,PG-13 - Teens 13 or older,3455
3089,The Sky Crawlers,7.3,"Drama, Military",Movie,1,2-Aug-08,Hiroshima Television,Production I.G,Novel,2 hr. 2 min.,PG-13 - Teens 13 or older,2330
3090,Aa! Megami-sama!: Tatakau Tsubasa,7.6,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,9-Dec-07,Imagine,AIC,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3334
3091,xxxHOLiC Kei,8.25,"Mystery, Comedy, Psychological, Supernatural, Drama",TV,13,"Apr 4, 2008 to Jun 27, 2008","Hal Film Maker, TBS",Production I.G,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1244
3092,Junjou Romantica,7.65,"Comedy, Drama, Romance, Shounen Ai",TV,12,"Apr 11, 2008 to Jun 27, 2008","Frontier Works, Kadokawa Shoten, Memory-Tech, Romantica club !!",Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,720
3093,Kekkai,5.31,Hentai,OVA,1,25-Feb-02,NuTech Digital,Unknown,Visual novel,30 min.,Rx - Hentai,9315
3094,Rankou Choukyou: Maid ni Natta Shoujo,5.41,Hentai,OVA,1,18-Nov-01,NuTech Digital,Unknown,Unknown,30 min.,Rx - Hentai,9862
3095,Sono Kinisasete yo: My My Mai,5.77,"Ecchi, Comedy, Supernatural",OVA,2,"Dec 16, 1993 to Jan 21, 1994",AC Create,J.C.Staff,Unknown,39 min. per ep.,R+ - Mild Nudity,8670
3098,Shutsugeki! Machine Robo Rescue,6.68,"Action, Mecha, Sci-Fi",TV,53,"Jan 8, 2003 to Jan 3, 2004","TV Tokyo, Bandai Visual, Lantis",Sunrise,Unknown,23 min. per ep.,PG - Children,9853
3099,Juusenshi Gulkeeva,6.31,"Action, Fantasy, Mecha, Super Power",TV,26,"Apr 4, 1995 to Sep 26, 1995",TV Tokyo Music,Sunrise,Unknown,23 min. per ep.,PG-13 - Teens 13 or older,9372
3100,Kamen Rider SD Kaiki?! Kumo Otoko,6.2,"Action, Parody",OVA,1,23-Jan-93,Unknown,Unknown,Unknown,28 min.,G - All Ages,10248
3101,F-Zero: Falcon Densetsu,6.42,"Action, Sci-Fi, Adventure, Cars, Sports, Mecha, Shounen",TV,51,"Oct 7, 2003 to Sep 28, 2004",Studio Jack,Production Reed,Game,23 min. per ep.,PG - Children,5550
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.18,Hentai,OVA,2,"Apr 27, 2007 to Jun 22, 2007",Pink Pineapple,Flavors Soft,Visual novel,30 min. per ep.,Rx - Hentai,4628
3104,Geisters: Fractions of the Earth,5.84,"Action, Military, Sci-Fi",TV,26,"Oct 6, 2001 to Mar 30, 2002","TV Osaka, Plum",Unknown,Original,24 min. per ep.,PG-13 - Teens 13 or older,9973
3105,Chikansha Thomas,6.02,Hentai,OVA,1,25-Sep-04,Unknown,Unknown,Visual novel,30 min.,Rx - Hentai,7562
3107,Dark Shell: Ori no Naka no Namameki,6.09,Hentai,OVA,2,"Jun 25, 2003 to Sep 25, 2003","Echo, NuTech Digital, Blue Eyes",Unknown,Original,30 min. per ep.,Rx - Hentai,6989
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,5.93,Hentai,OVA,2,"Jun 25, 2004 to Oct 25, 2004",Milky Animation Label,Studio Jam,Visual novel,30 min. per ep.,Rx - Hentai,8453
3109,Mei King,6.06,"Adventure, Comedy, Fantasy, Hentai",OVA,4,"Oct 29, 1999 to Jan 19, 2001",Digital Works,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,9013
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.03,"Drama, Historical",TV,52,"Oct 15, 1992 to Sep 30, 1993",TV Tokyo,Nippon Animation,Unknown,26 min. per ep.,G - All Ages,8020
3111,Nasu: Suitcase no Wataridori,7.12,"Drama, Seinen, Sports",OVA,1,24-Oct-07,Unknown,Madhouse,Manga,54 min.,PG-13 - Teens 13 or older,7787
3112,Papillon Rose,4.65,"Ecchi, Magic, Comedy, Parody",TV,6,"Feb 9, 2006 to Mar 17, 2006",Unknown,Studio Kelmadick,Unknown,25 min. per ep.,R+ - Mild Nudity,7664
3113,Pinky Street,4.62,"Comedy, Slice of Life",OVA,2,26-Jul-06,Unknown,Gonzo,Other,13 min. per ep.,G - All Ages,10635
3114,Chiisana Kyojin Microman,6.27,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,"Jan 4, 1999 to Dec 27, 1999","TV Tokyo, Yomiko Advertising",Studio Pierrot,Other,25 min. per ep.,G - All Ages,10782
3115,Toki no Tabibito: Time Stranger,6.07,"Action, Adventure, Romance, Sci-Fi",Movie,1,20-Dec-86,Kadokawa Shoten,Madhouse,Novel,1 hr. 35 min.,PG-13 - Teens 13 or older,7749
3116,Dash! Yonkurou,6.76,"Action, Cars, Sports, Kids, Shounen",TV,25,"Oct 3, 1989 to Mar 27, 1990",Aubec,Unknown,Manga,24 min. per ep.,G - All Ages,9479
3120,Bobby ni Kubittake,6.03,"Drama, Romance, Slice of Life",Movie,1,9-Mar-85,Kadokawa Shoten,Madhouse,Novel,44 min.,PG-13 - Teens 13 or older,7793
3121,Kodomo no Jikan OVA,7.09,"Comedy, Ecchi, School",OVA,3,"Sep 11, 2007 to Jan 21, 2011",Unknown,Diomedéa,Manga,24 min. per ep.,R+ - Mild Nudity,3129
3125,Tokimeki Tonight,7.17,"Comedy, Fantasy, Romance, Shoujo, Vampire",TV,34,"Oct 7, 1982 to Sep 22, 1983",Toho,Group TAC,Manga,24 min. per ep.,PG - Children,5697
3127,California Crisis: Tsuigeki no Juuka,5.65,"Action, Adventure, Comedy",OVA,1,21-Jul-86,Unknown,"Studio Unicorn, Hiro Media",Original,45 min.,PG-13 - Teens 13 or older,6852
3129,Kaibutsu-kun,6.51,"Comedy, Horror",TV,49,"Apr 21, 1968 to Mar 23, 1969",TBS,"Studio Zero, Tokyo Movie",Manga,25 min. per ep.,PG - Children,10580
3130,Kaibutsu-kun (1980),6.45,"Comedy, Horror, Kids",TV,94,"Sep 2, 1980 to Sep 28, 1982",Unknown,Shin-Ei Animation,Unknown,25 min. per ep.,G - All Ages,11098
3131,Ashita Tenki ni Naare,6.13,"Sports, Shounen",TV,47,"Oct 6, 1984 to Sep 27, 1985","Nihon Ad Systems, Fuji TV",Tsuchida Productions,Manga,22 min. per ep.,G - All Ages,11628
3132,Boukensha: The Man Was from Spain,6.24,"Adventure, Historical",TV,26,"Nov 28, 1992 to Mar 30, 1993",Unknown,Nippon Animation,Unknown,25 min. per ep.,G - All Ages,10629
3135,Dragon's Heaven,6.08,"Action, Adventure, Fantasy, Mecha, Sci-Fi",OVA,1,25-Feb-88,Toshiba EMI,"AIC, Artmic",Manga,42 min.,PG-13 - Teens 13 or older,5940
3136,Ochamegami Monogatari: Korokoro Pollon,6.95,"Parody, Magic, Comedy",TV,46,"May 8, 1982 to Mar 26, 1984",Kokusai Eigasha,Unknown,Manga,22 min. per ep.,G - All Ages,8587
3137,Tsurikichi Sanpei,7.04,"Adventure, Sports",TV,109,"Apr 7, 1980 to Jun 28, 1982",Studio Jack,Nippon Animation,Manga,24 min. per ep.,G - All Ages,7478
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",7.07,"Comedy, Drama",Special,1,26-Jul-06,"AIC, TV Asahi",Gonzo,Original,43 min.,PG-13 - Teens 13 or older,7458
3140,Ryoujoku no Machi: Kyouen no Ceremony,5.55,"Fantasy, Hentai, Military",OVA,1,25-Mar-01,"Shinyusha, MS Pictures",Unknown,Unknown,30 min.,Rx - Hentai,8445
3146,GR: Giant Robo,6.43,"Adventure, Mecha, Military, Sci-Fi, Shounen",TV,13,"Jan 19, 2007 to Jul 20, 2007",Soft Garage,A.C.G.T.,Unknown,25 min. per ep.,PG-13 - Teens 13 or older,8031
3147,Me gumi no Daigo: Kajiba no Baka Yarou,6.25,"Action, Drama",Movie,1,27-Jul-99,Unknown,Sunrise,Manga,45 min.,PG-13 - Teens 13 or older,10517
3151,Genei Toushi Bastof Lemon,6.15,"Adventure, Mecha, Sci-Fi",TV,26,"May 3, 2001 to Nov 15, 2001",Unknown,Dongwoo A&E,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,10334
3152,Down Load: Namu Amida Butsu wa Ai no Uta,5.78,"Action, Adventure, Psychological, Sci-Fi",OVA,1,18-Dec-92,NEC Avenue,Madhouse,Original,47 min.,PG-13 - Teens 13 or older,8766
3153,Kagaku Ninja-tai Gatchaman (Movie),6.11,"Action, Adventure, Sci-Fi, Shounen",Movie,1,15-Jul-78,"Imagi, Toshiba Entertainment",Tatsunoko Production,Unknown,1 hr. 51 min.,PG-13 - Teens 13 or older,9804
3154,Gatchaman,6.42,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,3,"Oct 1, 1994 to Apr 1, 1995",Nippon Columbia,Tatsunoko Production,Unknown,47 min. per ep.,PG-13 - Teens 13 or older,7679
3155,Kingyo Chuuihou! (Movie),6.09,"Action, Comedy, Kids, Shoujo",Movie,1,25-Apr-92,Unknown,Toei Animation,Unknown,21 min.,G - All Ages,12011
3157,Guardian Hearts-Power UP!,5.89,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",OVA,4,"Jan 28, 2005 to Mar 25, 2005",Soft Garage,Unknown,Unknown,17 min. per ep.,R - 17+ (violence & profanity),7606
3159,The Kabocha Wine,6.56,"Slice of Life, Comedy, Romance, School",TV,95,"Jul 5, 1982 to Aug 27, 1984",Unknown,Toei Animation,Manga,25 min. per ep.,PG-13 - Teens 13 or older,8631
3160,Houkago Mania Club: Koi no Hoshii no,5.25,"Hentai, Yuri",OVA,2,"Jul 25, 2003 to Dec 19, 2003",Pink Pineapple,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,7734
3162,Makiba no Shoujo Katri,6.89,"Adventure, Drama, Historical, Slice of Life",TV,49,"Jan 8, 1984 to Dec 23, 1984",Unknown,Nippon Animation,Novel,25 min. per ep.,G - All Ages,8168
3164,Ichigo Ichie: Koibana Tomobana,Unknown,"Slice of Life, Comedy, School",TV,13,"Oct 20, 2007 to Jan 26, 2008",Four Some,Unknown,Unknown,5 min. per ep.,G - All Ages,12626
3165,Hidamari Sketch Specials,7.54,"Slice of Life, Comedy, School, Seinen",Special,2,18-Oct-07,Lantis,Shaft,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,3841
3166,Ayakashi,6.36,"Action, Sci-Fi, Horror, Fantasy",TV,12,"Dec 12, 2007 to Feb 27, 2008","Media Factory, AT-X, Enoki Films, 5pb.",Tokyo Kids,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),3196
3167,Eve no Jikan,8.08,"Sci-Fi, Slice of Life",ONA,6,"Aug 1, 2008 to Sep 18, 2009","Directions, Code, Trick Block",Studio Rikka,Original,18 min. per ep.,PG-13 - Teens 13 or older,965
3171,Ryoujoku Hitozuma Onsen,6.52,Hentai,OVA,2,"Oct 25, 2005 to Jul 25, 2006",Milky Animation Label,Kazuki Production,Visual novel,30 min. per ep.,Rx - Hentai,7304
3174,Sola Specials,6.95,"Comedy, Romance, Slice of Life, Supernatural",Special,2,"Sep 25, 2007 to Oct 26, 2007",Bandai Visual,Nomad,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4233
3175,Kaitei Choutokkyuu: Marine Express,6.08,"Action, Adventure, Comedy, Sci-Fi, Drama",Special,1,26-Aug-79,Tezuka Productions,Unknown,Unknown,1 hr. 31 min.,PG-13 - Teens 13 or older,10186
3176,Nessa no Haou Gandalla,5.92,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",TV,26,"Apr 11, 1998 to Oct 17, 1998",Big West,Production Reed,Original,22 min. per ep.,PG-13 - Teens 13 or older,9765
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,5.84,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural",Movie,1,8-Apr-89,Toshiba Entertainment,Unknown,Manga,1 hr. 18 min.,R - 17+ (violence & profanity),10061
3180,Manga Aesop Monogatari (TV),Unknown,"Comedy, Fantasy, Kids",TV,52,"Oct 10, 1983 to Dec 22, 1983",Unknown,Nippon Animation,Unknown,15 min. per ep.,G - All Ages,12900
